customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
3050-GBUSH,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,3,NpPhoneService,No phone service,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),34.8,113.95
0207-MDKNV,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,15,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,105.1,1582.75
7876-AEHIG,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,Dependents,51,NpPhoneService,No phone service,DSL,OnlineSecurity,NoOnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One year,NoPaperlessBilling,Bank transfer (automatic),60.15,3077
7945-HLKEA,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,60,PhoneService,MultipleLines,DSL,OnlineSecurity,NoOnlineBackup,DeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,One year,NoPaperlessBilling,Electronic check,64.75,4039.5
9342-VNIMQ,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,33,PhoneService,MultipleLines,DSL,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Bank transfer (automatic),54.65,1665.2
9851-KIELU,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,10,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,110.1,1043.3
3523-BRGUW,NonChurning,Male,Senior,NoPartner,NoDependents,26,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,NoPaperlessBilling,Credit card (automatic),19.3,504.2
3908-BLSYF,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,6,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,83.9,497.55
3199-NPKCN,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,67,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One year,PaperlessBilling,Electronic check,111.25,7511.65
5170-PTRKA,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,49,NpPhoneService,No phone service,DSL,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,One year,PaperlessBilling,Credit card (automatic),35.8,1782
4661-NJEUX,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,PaperlessBilling,Mailed check,20.05,20.05
2123-AGEEN,NonChurning,Female,Senior,NoPartner,NoDependents,7,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,84.35,609.65
1258-YMZNM,NonChurning,Female,Senior,NoPartner,NoDependents,27,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,One year,PaperlessBilling,Bank transfer (automatic),110.5,2857.6
0048-LUMLS,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,37,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,One year,NoPaperlessBilling,Credit card (automatic),91.2,3247.55
7549-MYGPK,Churning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,63,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,100.55,6215.35
5898-IGSLP,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,31,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,DeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,89.3,2823
3804-RVTGV,Churning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,50,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Bank transfer (automatic),103.85,5017.9
6259-WJQLC,NonChurning,Male,Senior,NoPartner,NoDependents,32,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),81.1,2619.25
9227-LUNBG,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,NpPhoneService,No phone service,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,24.6,24.6
7997-EASSD,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,63,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,One year,PaperlessBilling,Credit card (automatic),81.2,4965.1
0730-KOAVE,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,30,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),94.3,2679.7
8975-SKGRX,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,71,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Two year,PaperlessBilling,Bank transfer (automatic),116.1,8310.55
0678-RLHVP,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,53,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Two year,NoPaperlessBilling,Electronic check,105.55,5682.25
4315-MURBD,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,12,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,TechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Bank transfer (automatic),98.9,1120.95
2267-FPIMA,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,50,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),94.4,4914.9
1051-GEJLJ,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,2,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,NoPaperlessBilling,Mailed check,19.5,27.55
9734-YWGEX,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,9,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,NoPaperlessBilling,Credit card (automatic),98.3,923.5
2719-BDAQO,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,17,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,93.85,1625.65
5285-MVEHD,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,56,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,One year,PaperlessBilling,Credit card (automatic),105.6,6068.65
0379-DJQHR,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,67,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Two year,NoPaperlessBilling,Credit card (automatic),81.35,5398.6
0781-LKXBR,Churning,Male,Senior,NoPartner,NoDependents,9,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,100.5,918.6
5543-QDCRY,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,4,PhoneService,NoMultipleLines,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,56.4,234.85
0297-RBCSG,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,19,PhoneService,NoMultipleLines,DSL,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,StreamingMovies,One year,PaperlessBilling,Bank transfer (automatic),65.35,1231.85
4694-PHWFW,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,Dependents,8,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,NoPaperlessBilling,Mailed check,19.95,170.9
0835-JKADZ,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,71,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Two year,PaperlessBilling,Electronic check,111.25,7984.15
1907-UBQFC,Churning,Male,Senior,NoPartner,NoDependents,10,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,72.85,688.65
7508-SMHXL,NonChurning,Female,Senior,NoPartner,NoDependents,15,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Credit card (automatic),89,1288.3
3865-YIOTT,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,72,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,One year,PaperlessBilling,Bank transfer (automatic),106.1,7848.5
5993-BQHEA,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,12,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,NoPaperlessBilling,Credit card (automatic),20.05,267
6024-RUGGH,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,72,PhoneService,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,PaperlessBilling,Bank transfer (automatic),25.2,1798.9
6513-EECDB,Churning,Male,Senior,Partner,NoDependents,1,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,73.55,73.55
3956-CJUST,NonChurning,Female,Senior,NoPartner,NoDependents,23,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Bank transfer (automatic),75.4,1643.55
4079-WWQQQ,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,72,NpPhoneService,No phone service,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Two year,PaperlessBilling,Bank transfer (automatic),65.55,4807.45
6103-BOCOU,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,26,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,80.7,2193
5149-TGWDZ,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,21,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One year,PaperlessBilling,Mailed check,104.55,2239.4
7471-WNSUF,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,60,PhoneService,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,NoPaperlessBilling,Bank transfer (automatic),24.15,1505.9
8942-DBMHZ,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,12,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,NoPaperlessBilling,Mailed check,20.45,255.35
4301-VVZKA,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,16,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,75.4,1189.4
9199-PWQVC,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,63,PhoneService,MultipleLines,DSL,OnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,One year,PaperlessBilling,Credit card (automatic),79.7,4786.15
4824-GUCBY,NonChurning,Female,Senior,NoPartner,NoDependents,22,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,81.7,1820.9
5393-HJZSM,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,32,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,NoStreamingTV,StreamingMovies,Month-to-month,NoPaperlessBilling,Bank transfer (automatic),76.3,2404.15
7074-IEVOJ,Churning,Female,Senior,NoPartner,NoDependents,3,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,79.4,205.05
9625-QSTYE,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,13,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,81.15,952.3
0862-PRCBS,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,68,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,StreamingTV,StreamingMovies,Two year,PaperlessBilling,Credit card (automatic),103.75,7039.45
8812-ZRHFP,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,30,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,One year,NoPaperlessBilling,Electronic check,86.45,2538.05
5146-CBVOE,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,16,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Bank transfer (automatic),75.1,1212.85
0454-OKRCT,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,33,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,Two year,NoPaperlessBilling,Bank transfer (automatic),80.6,2651.1
5787-KXGIY,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,72,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,NoPaperlessBilling,Credit card (automatic),19.3,1304.8
4750-ZRXIU,Churning,Female,Senior,NoPartner,NoDependents,4,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,84.6,360.1
4198-VFOEA,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,12,NpPhoneService,No phone service,DSL,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,One year,PaperlessBilling,Mailed check,33.6,435.45
6630-UJZMY,NonChurning,Female,Senior,Partner,NoDependents,4,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,83.25,308.05
5709-LVOEQ,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,0,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Two year,NoPaperlessBilling,Mailed check,80.85,
6400-BWQKW,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,6,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,79.05,434.5
2692-AQCPF,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,65,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One year,PaperlessBilling,Credit card (automatic),108.05,7118.9
0347-UBKUZ,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,15,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,NoPaperlessBilling,Mailed check,19.9,320.45
0835-DUUIQ,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,Dependents,24,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,NoPaperlessBilling,Bank transfer (automatic),21.05,531.55
0811-GSDTP,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,Dependents,13,NpPhoneService,No phone service,DSL,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,30.15,382.2
7567-ECMCM,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,24,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),79.85,2001
6115-ZTBFQ,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,72,NpPhoneService,No phone service,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Two year,NoPaperlessBilling,Bank transfer (automatic),65.5,4919.7
6353-BRMMA,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,54,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Bank transfer (automatic),104.1,5645.8
