movie_id,original_title,revenue,budget,popularity,actors_cnt,original_language,language_en,language_fr,language_es,language_de,language_ru,language_it,language_ja,release_date,release_year,release_month,release_week,release_weekday,runtime,runtime_intervals,runtime_cat,is_collection,keywords_cnt,crew_total_cnt,crew_writing_cnt,crew_directing_cnt,crew_art_cnt,crew_sound_cnt,crew_costume_makeup_cnt,crew_visual_effects_cnt,crew_production_cnt,crew_actors_cnt,crew_camera_cnt,crew_lighting_cnt,crew_editing_cnt,sw_genre_action,sw_genre_adventure,sw_genre_animation,sw_genre_comedy,sw_genre_crime,sw_genre_documentary,sw_genre_drama,sw_genre_family,sw_genre_fantasy,sw_genre_foreign,sw_genre_history,sw_genre_horror,sw_genre_music,sw_genre_mystery,sw_genre_romance,sw_genre_science_fiction,sw_genre_thriller,sw_genre_tv_movie,sw_genre_war,sw_genre_western,genres_total,actor0_avg_revenue,actor0_avg_revenue_5y,actor0_blockbusters,actor0_blockbusters_5y,actor0_movies,actor0_movies_5y,actor0_gender,actor1_avg_revenue,actor1_avg_revenue_5y,actor1_blockbusters,actor1_blockbusters_5y,actor1_movies,actor1_movies_5y,actor1_gender,actor2_avg_revenue,actor2_avg_revenue_5y,actor2_blockbusters,actor2_blockbusters_5y,actor2_movies,actor2_movies_5y,actor2_gender,all_directors_avg_revenue,all_directors_avg_blockbusters,all_directors_avg_revenue_5y,all_directors_avg_blockbusters_5y,all_producers_avg_revenue,all_producers_avg_blockbusters,all_producers_avg_revenue_5y,all_producers_avg_blockbusters_5y
1400,The Nice Guys,62788218,50000000,16.075615,23,en,1,0,0,0,0,0,0,2016-05-15,2016,5,21,1,116,12,Intermediate,0,12,23,2,3,4,2,0,0,8,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,146972579,255211735,6,3,15,6,2,66822347,67452984,6,2,12,5,2,44115579,44115579,0,0,2,2,1,62788218,0,62788218,0,84076274,11,62788218,0
1401,Trolls,346864462,125000000,16.83711,32,en,1,0,0,0,0,0,0,2016-10-13,2016,10,42,5,92,9,Intermediate,0,2,10,4,2,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,224274726,106895410,7,2,10,4,1,103724169,346864462,1,1,4,1,2,157690045,346864462,4,1,6,1,1,281740800.5,1,346864462,1,346864462,1,346864462,1
1402,Miss Congeniality,212000000,45000000,9.510762,17,en,1,0,0,0,0,0,0,2000-12-14,2000,12,51,5,111,11,Intermediate,0,3,31,3,2,4,3,0,0,6,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,148680641,716392705,7,1,12,1,1,90693523,83878889,4,1,9,2,2,151742342,88878601,9,2,20,3,2,90205060,1,NULL,0,126052771,1,NULL,0
1403,The Man Who Knew Infinity,11472454,0,8.445423,14,en,1,0,0,0,0,0,0,2016-04-08,2016,4,15,6,108,11,Intermediate,0,6,6,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140199610,11822962,1,0,6,2,2,38625002,57936001,1,1,3,2,2,251939739,346066822,4,2,11,4,2,11472454,0,11472454,0,11472454,0,11472454,0
1404,The Sisterhood of the Traveling Pants 2,44352417,27000000,4.631978,25,en,1,0,0,0,0,0,0,2008-08-06,2008,8,32,4,117,12,Intermediate,0,5,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,43537402,NULL,1,0,6,0,1,44352417,NULL,0,0,1,0,1,144604575,609123048,1,1,5,1,1,32936568,0,NULL,0,NULL,NULL,NULL,NULL
1405,Woman Thou Art Loosed,6804016,3000000,0.129004,5,en,1,0,0,0,0,0,0,2004-09-30,2004,9,40,5,94,9,Intermediate,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50673535,17986781,2,0,5,1,1,90791818,27187375,5,0,10,1,1,61309082,NULL,2,0,3,0,1,16279150,0,NULL,0,NULL,NULL,NULL,NULL
1406,The Family,36894225,30000000,8.047735,24,en,1,0,0,0,0,0,0,2013-09-13,2013,9,37,6,111,11,Intermediate,0,4,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59660418,97314166,8,2,30,4,2,93392236,36894225,2,0,7,1,1,18560428,36894225,0,0,3,1,1,67880230,1,36894225,0,41977317,1,36894225,0
1407,???? ??????? 2,4314688,0,0.796854,16,ru,0,0,0,0,1,0,0,2016-02-18,2016,2,8,5,105,11,Intermediate,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4314688,4314688,0,0,1,1,0,4314688,4314688,0,0,1,1,0,4314688,0,4314688,0,NULL,NULL,NULL,NULL
1408,The Prince of Egypt,218613188,70000000,11.898185,22,en,1,0,0,0,0,0,0,1998-12-15,1998,12,51,3,99,10,Intermediate,0,10,27,2,6,0,2,0,0,5,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,74924935,443684,3,0,12,1,2,190447827,294630456,5,1,9,3,2,208953639,162790643,10,2,15,4,2,172328629,1,NULL,0,215460193.5,2,385210246,0
1409,Corky Romano,23978402,11000000,4.890067,15,en,1,0,0,0,0,0,0,2001-10-12,2001,10,41,6,86,9,Short,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,144913979,473226958,1,1,4,1,2,42809227,NULL,1,0,5,0,1,12489266,NULL,0,0,9,0,2,23978402,0,NULL,0,NULL,NULL,NULL,NULL
1410,?? ????,108083,0,2.978534,23,ko,0,0,0,0,0,0,0,2015-08-20,2015,8,34,5,127,13,Long,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,108083,108083,0,0,1,1,1,108083,108083,0,0,1,1,2,108083,108083,0,0,1,1,0,108083,0,108083,0,NULL,NULL,NULL,NULL
1411,Miss Sloane,3500605,13000000,14.017754,25,en,1,0,0,0,0,0,0,2016-11-25,2016,11,48,6,132,13,Long,0,6,49,1,2,5,10,0,0,7,0,6,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,89721741,158861550,3,2,11,5,1,57762708,14341767,4,0,13,2,2,268817745,326982088,1,1,5,4,1,3500605,0,3500605,0,19447094,0,3500605,0
1412,The Call,68572378,13000000,8.611077,11,en,1,0,0,0,0,0,0,2013-03-14,2013,3,11,5,94,9,Intermediate,0,12,15,4,1,2,1,0,0,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,161077946,68572378,7,0,13,1,1,123402622,68572378,7,0,9,1,1,90341582,78833790,2,1,6,5,2,25821374,0,68572378,0,68572378,0,68572378,0
1413,10 Cloverfield Lane,108286421,15000000,14.421528,10,en,1,0,0,0,0,0,0,2016-03-10,2016,3,11,5,103,10,Intermediate,0,8,59,3,2,9,6,0,0,6,0,6,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,72111864,55368634,4,1,7,2,1,131559223,233955358,11,3,21,5,2,33213704,54943211,1,1,4,2,2,108286421,1,108286421,1,194083650.5,1,108286421,1
1414,Proof,524668,0,2.616309,12,en,1,0,0,0,0,0,0,1991-08-15,1991,8,33,5,86,9,Short,0,5,8,1,1,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,493851007,18340000,10,0,13,1,2,146972579,255211735,6,3,15,6,2,524668,NULL,0,0,1,0,0,9432334,0,18340000,0,7409941,0,NULL,0
1415,Sweet November,65754228,40000000,14.840318,15,en,1,0,0,0,0,0,0,2001-02-16,2001,2,7,6,119,12,Intermediate,0,2,20,1,2,3,5,0,0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,59976670,7687720,4,0,16,4,2,92905270,189533464,4,1,14,2,1,208272479,6147,6,0,9,1,2,35840178,0,NULL,0,68272795.8,1,89820350,0
1416,Polisse,20374201,0,8.98296,46,fr,0,1,0,0,0,0,0,2011-10-06,2011,10,41,5,127,13,Long,0,1,11,2,1,1,1,0,0,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14649445,24134,0,0,3,1,1,10188780,NULL,0,0,2,0,0,17214281,NULL,0,0,2,0,1,20374201,0,NULL,0,10210975,0,47748,0
1417,The Babe,17530973,0,4.337214,34,en,1,0,0,0,0,0,0,1992-04-17,1992,4,16,6,115,12,Intermediate,0,4,16,1,1,3,1,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131559223,233955358,11,3,21,5,2,88636639,81381,1,0,5,1,1,17878907,NULL,0,0,4,0,1,68336679,1,NULL,0,17530973,0,NULL,0
1418,In the Line of Fire,176997168,40000000,12.637158,40,en,1,0,0,0,0,0,0,1993-07-08,1993,7,28,5,128,13,Long,0,11,36,1,2,3,2,0,0,10,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5,53521335,NULL,2,0,12,0,2,148305162,NULL,3,0,5,0,1,176553498,204107710,7,3,13,3,2,173371999,4,NULL,0,139094526,2,NULL,0
1419,Private Lessons,26279000,2800000,8.173864,9,en,1,0,0,0,0,0,0,1981-08-21,1981,8,34,6,87,9,Short,0,39,15,2,1,1,7,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,26279000,NULL,0,0,1,0,1,43629775,NULL,1,0,4,0,2,13899398,NULL,0,0,2,0,2,22894686,0,NULL,0,26279000,0,NULL,0
1420,Videocracy,1179676,700000,0.712844,7,en,1,0,0,0,0,0,0,2009-09-04,2009,9,36,6,85,9,Short,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1179676,NULL,0,0,1,0,0,1179676,NULL,0,0,1,0,0,1179676,NULL,0,0,1,0,0,1179676,0,NULL,0,NULL,NULL,NULL,NULL
1421,Night Of The Living Dead 3D,1449945,3000000,1.017103,15,en,1,0,0,0,0,0,0,2007-05-06,2007,5,19,1,80,8,Short,0,0,9,3,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,82737306,NULL,2,0,4,0,1,1449945,NULL,0,0,1,0,0,35281840,NULL,1,0,5,0,2,1449945,0,NULL,0,1449945,0,NULL,0
1422,Demain,43471,0,4.241058,4,fr,0,1,0,0,0,0,0,2015-12-02,2015,12,49,4,118,12,Intermediate,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43471,43471,0,0,1,1,2,43471,43471,0,0,1,1,0,43471,0,43471,0,NULL,NULL,NULL,NULL
1423,The Physician,57284237,32000000,13.332387,13,en,1,0,0,0,0,0,0,2013-12-25,2013,12,52,4,155,16,Long,0,8,51,2,1,11,11,0,0,7,0,4,4,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,57284237,57284237,0,0,1,1,2,42000610,20778913,3,0,14,3,2,377183972,368435618,5,1,11,4,2,57284237,0,57284237,0,57284237,0,57284237,0
1424,I Don't Know How She Does It,30551495,24000000,6.562982,14,en,1,0,0,0,0,0,0,2011-09-16,2011,9,38,6,89,9,Short,0,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,100672746,NULL,2,0,6,0,1,147833105,39322703,6,0,14,2,2,94166603,NULL,2,0,4,0,1,15851413,0,NULL,0,NULL,NULL,NULL,NULL
1425,D.A.R.Y.L.,7840873,0,5.385862,8,en,1,0,0,0,0,0,0,1985-06-14,1985,6,24,6,100,10,Intermediate,1,5,10,3,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,37681878,NULL,1,0,5,0,1,11182728,4267218,0,0,9,1,2,37770935,NULL,1,0,3,0,2,59613462,1,NULL,0,7840873,0,NULL,0
1426,Superman Returns,391081192,270000000,13.284712,18,en,1,0,0,0,0,0,0,2006-06-28,2006,6,26,4,154,15,Long,0,10,24,7,1,1,1,0,0,11,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,132515932,NULL,1,0,3,0,2,116194070,112783303,6,1,14,2,2,98001176,3295624,2,0,7,1,1,332160115,3,197687603,1,182053660.3,1,197687603,0
1427,Shaft,107196498,46000000,7.420019,12,en,1,0,0,0,0,0,0,2000-06-15,2000,6,25,5,99,10,Intermediate,0,11,16,4,1,1,2,0,0,5,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,290182222,421208730,19,4,30,6,2,213955692,335018524,9,2,13,3,2,147687747,133306104,10,2,19,3,2,66615880,3,NULL,0,82244886.7,3,37688534,0
1428,Parental Guidance,119772232,25000000,11.746053,18,en,1,0,0,0,0,0,0,2012-12-25,2012,12,52,3,104,10,Intermediate,0,0,10,2,1,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135460614,NULL,4,0,7,0,2,105695194,NULL,6,0,13,0,0,108828132,92134841,8,2,14,3,1,103088633,4,107597242,1,88558412.5,2,73914899.5,1
1429,Priest,78309131,60000000,8.259952,11,en,1,0,0,0,0,0,0,2011-05-05,2011,5,19,5,87,9,Short,0,8,17,2,1,0,1,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,5,476045058,1405403694,6,1,8,1,2,237918457,10076790,3,0,6,1,2,89702812,162360636,3,1,4,1,2,73113895,1,NULL,0,107216799.3,2,262297482,1
1430,The Other Woman,102000000,30000000,6.212898,16,en,1,0,0,0,0,0,0,2010-10-28,2010,10,44,5,98,10,Intermediate,0,3,75,2,4,11,14,0,0,17,0,5,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,221687518,443684,7,0,11,1,1,56006712,NULL,1,0,2,0,2,128892530,1263838,2,0,6,2,2,69389648,1,NULL,0,92019139.5,2,82761890,0
1431,Les Poupées Russes,23727301,13000000,6.361343,27,fr,0,1,0,0,0,0,0,2005-06-15,2005,6,25,4,129,13,Long,0,14,5,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,17058367,NULL,0,0,3,0,2,33235515,101332962,1,1,4,1,1,13812550,NULL,0,0,2,0,1,17058367,0,NULL,0,20392834,0,NULL,0
1432,Moon,9760104,5000000,13.336773,10,en,1,0,0,0,0,0,0,2009-06-12,2009,6,24,6,97,10,Intermediate,0,9,23,2,1,1,2,0,0,14,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,36399255,39665,1,0,6,2,2,116194070,112783303,6,1,14,2,2,9760104,NULL,0,0,1,0,1,78546401,1,NULL,0,9719739,0,9114264,0
1433,The Ugly Truth,205298907,38000000,8.450799,74,en,1,0,0,0,0,0,0,2009-07-24,2009,7,30,6,96,10,Intermediate,0,5,17,2,2,1,1,0,0,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,91684891,17768012,4,0,8,1,1,181010141,325301045,7,3,10,3,2,124396015,NULL,1,0,2,0,2,97565542,2,NULL,0,125910170,2,32861243,0
1434,My Left Foot: The Story of Christy Brown,14743391,645180,5.841931,22,en,1,0,0,0,0,0,0,1989-07-21,1989,7,29,6,103,10,Intermediate,0,11,39,3,2,4,4,0,0,7,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54441743,NULL,3,0,7,0,2,5647930,NULL,0,0,3,0,1,14743391,NULL,0,0,1,0,0,13723223,0,152761,0,7448076,0,152761,0
1435,Behind the Burly Q,23859,250000,0.386717,6,en,1,0,0,0,0,0,0,2010-04-23,2010,4,17,6,97,10,Intermediate,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23859,NULL,0,0,1,0,2,115038966,165478348,4,1,7,1,2,23859,0,NULL,0,NULL,NULL,NULL,NULL
1436,The Water Diviner,15520023,22500000,9.615664,24,en,1,0,0,0,0,0,0,2014-12-25,2014,12,52,5,112,11,Intermediate,0,8,111,4,7,9,15,0,0,27,0,11,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,146972579,255211735,6,3,15,6,2,136689524,16221252,3,0,6,3,1,7829377,15520023,0,0,2,1,2,15520023,0,15520023,0,15128828.7,0,12986516.3,0
1437,Moscow Heat,1100000,0,1.123409,7,en,1,0,0,0,0,0,0,2004-11-24,2004,11,48,4,89,9,Short,0,0,6,2,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,185786632,NULL,1,0,5,0,2,1100000,NULL,0,0,1,0,0,6726123,NULL,0,0,3,0,2,1100000,0,NULL,0,NULL,NULL,NULL,NULL
1438,Les amours imaginaires,62985,0,5.483163,16,fr,0,1,0,0,0,0,0,2010-05-16,2010,5,21,1,97,10,Intermediate,0,5,14,2,1,1,1,0,0,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,37618,NULL,0,0,2,0,1,62985,NULL,0,0,1,0,2,37618,NULL,0,0,2,0,2,37618,0,NULL,0,62985,0,NULL,0
1439,Class of 1999,2459895,5200000,6.700173,13,en,1,0,0,0,0,0,0,1990-05-11,1990,5,19,6,99,10,Intermediate,0,16,9,2,1,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,142703652,NULL,1,0,4,0,2,2897940,NULL,0,0,2,0,1,66010775,779820,3,0,7,1,2,2367726,0,NULL,0,2367726,0,NULL,0
1440,Final Destination 2,90426405,26000000,12.638573,31,en,1,0,0,0,0,0,0,2003-01-31,2003,1,5,6,90,9,Intermediate,1,3,88,3,2,13,15,0,0,10,0,8,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,171131529,312242626,4,1,6,1,1,38539486,NULL,1,0,3,0,1,29794025,7227038,1,0,4,1,2,50341397,1,NULL,0,182795541,4,NULL,0
1441,Psycho III,14481606,0,6.345885,12,en,1,0,0,0,0,0,0,1986-06-27,1986,6,26,6,93,9,Intermediate,0,17,32,1,2,2,6,0,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,25613774,NULL,0,0,3,0,2,11719111,NULL,0,0,5,0,1,22904753,NULL,0,0,2,0,2,14481606,0,NULL,0,24603303,0,NULL,0
1442,Batman: The Killing Joke,3775000,3500000,6.488277,10,en,1,0,0,0,0,0,0,2016-07-21,2016,7,30,5,72,7,Short,0,14,14,4,1,0,4,0,0,3,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4173013,4173013,0,0,2,2,2,13975202,3775000,0,0,4,1,2,176413846,110398794,3,1,5,2,1,4625000,0,3775000,0,3775000,0,3775000,0
1443,Song to Song,443684,10000000,12.928712,66,en,1,0,0,0,0,0,0,2017-03-17,2017,3,11,6,129,13,Long,0,1,24,1,2,3,0,0,0,13,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,64880662,24032735,2,1,8,3,2,66822347,67452984,6,2,12,5,2,34057629,34057629,1,1,5,5,1,21560385,0,515650,0,7359743.7,0,1075205.7,0
1444,Missing in Action 2: The Beginning,10755447,2410000,9.110348,19,en,1,0,0,0,0,0,0,1985-03-01,1985,3,9,6,100,10,Intermediate,0,9,10,3,1,0,1,0,0,2,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10108987,NULL,0,0,7,0,2,10755447,NULL,0,0,1,0,2,92338476,133129991,1,1,3,2,2,10755447,0,NULL,0,15018829.5,0,NULL,0
1445,Jane Eyre,34710627,0,7.089084,35,en,1,0,0,0,0,0,0,2011-03-11,2011,3,11,6,120,12,Long,0,15,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,219997247,2539324,1,0,5,2,1,125273137,87950257,6,2,13,3,2,64880662,24032735,2,1,8,3,2,16296694,0,9077700,0,NULL,NULL,NULL,NULL
1446,And So It Goes,25312387,18000000,7.69684,33,en,1,0,0,0,0,0,0,2014-07-20,2014,7,30,1,94,9,Intermediate,0,5,16,1,1,4,1,0,0,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,120587045,25312387,7,0,12,1,2,163473310,351634732,6,1,12,3,1,199429508,199429508,3,3,6,6,1,92066806,3,25312387,0,51835071.3,1,25312387,0
1447,Clean and Sober,8674093,0,2.821608,8,en,1,0,0,0,0,0,0,1988-08-10,1988,8,33,4,124,12,Long,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118094235,242688965,5,1,11,1,2,36138074,32894713,2,0,12,2,1,131610244,132763967,13,5,27,6,2,26503054,0,NULL,0,NULL,NULL,NULL,NULL
1448,Myra Breckinridge,3000000,5000000,0.619657,16,en,1,0,0,0,0,0,0,1970-06-24,1970,6,26,4,94,9,Intermediate,0,1,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3000000,NULL,0,0,1,0,1,13213759,NULL,0,0,7,0,2,28399418,NULL,1,0,4,0,1,3000000,0,NULL,0,3000000,0,NULL,0
1449,Rabbit Hole,5129058,5000000,7.007993,28,en,1,0,0,0,0,0,0,2010-12-16,2010,12,51,5,91,9,Intermediate,0,10,10,1,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100151153,12852930,5,0,14,2,1,127266488,94824108,5,2,14,4,2,79857693,NULL,3,0,8,0,1,5129058,0,NULL,0,11428423.8,0,262921,0
1450,Sleepwalkers,30524763,0,5.695003,17,en,1,0,0,0,0,0,0,1992-04-10,1992,4,15,6,91,9,Intermediate,0,5,16,1,1,3,1,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,16666309,NULL,0,0,2,0,2,38203937,NULL,1,0,3,0,1,65646515,NULL,1,0,4,0,1,30524763,0,NULL,0,36300660.3,0,NULL,0
1451,State of Play,87784194,60000000,8.905732,22,en,1,0,0,0,0,0,0,2009-04-17,2009,4,16,6,127,13,Long,0,16,25,4,1,3,1,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146972579,255211735,6,3,15,6,2,73313574,130865511,6,1,16,3,2,102107552,28486530,6,1,10,4,1,44205002,1,NULL,0,90942805.4,5,115996236,1
1452,The Death and Life of Bobby Z,413454,22000000,10.77166,23,en,1,0,0,0,0,0,0,2007-07-23,2007,7,30,2,97,10,Intermediate,0,17,29,3,1,1,1,0,0,21,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,241999052,1506249360,5,1,10,1,2,91432125,345016447,4,1,14,2,2,59097942,16569603,3,0,14,4,1,413454,0,NULL,0,397151,0,NULL,0
1453,Scarface,65884703,25000000,11.299673,63,en,1,0,0,0,0,0,0,1983-12-08,1983,12,50,5,170,17,Long,0,10,42,2,3,3,3,0,0,5,0,2,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,115676081,NULL,8,0,12,0,2,37806555,NULL,0,0,3,0,2,93392236,36894225,2,0,7,1,1,40515379,1,NULL,0,83840461,2,NULL,0
1454,??? ?????????????? ????????,80551,0,0.66989,9,ru,0,0,0,0,1,0,0,2015-02-10,2015,2,7,3,137,14,Long,0,0,5,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80551,80551,0,0,1,1,0,82779450,82779450,1,1,2,2,2,80551,0,80551,0,NULL,NULL,NULL,NULL
1455,Rent,31670620,40000000,9.530278,13,en,1,0,0,0,0,0,0,2005-11-23,2005,11,48,4,135,14,Long,0,14,25,2,1,3,4,0,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,91063957,NULL,2,0,5,0,2,31670620,NULL,0,0,1,0,2,59032703,21601152,3,0,12,2,1,280064872,3,243637091,1,101502689.7,2,220617644.3,0
1456,Mannequin Two: On the Move,3752426,13000000,2.62835,65,en,1,0,0,0,0,0,0,1991-01-07,1991,1,2,2,95,10,Intermediate,0,27,22,6,1,0,1,0,0,3,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,29217339,NULL,1,0,8,0,1,28741550,19701164,0,0,3,1,2,3752426,NULL,0,0,1,0,2,3752426,0,NULL,0,3752426,0,NULL,0
1457,A Patch of Blue,6792000,800000,2.46167,15,en,1,0,0,0,0,0,0,1965-12-10,1965,12,50,6,105,11,Intermediate,0,10,24,2,3,4,4,0,0,4,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,74262982,NULL,1,0,3,0,2,7933709,NULL,0,0,4,0,1,6792000,NULL,0,0,1,0,1,8396000,0,NULL,0,5495000,0,NULL,0
1458,I Am Ali,7205,0,3.191386,15,en,1,0,0,0,0,0,0,2014-10-10,2014,10,41,6,111,11,Intermediate,0,4,13,1,1,0,2,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7205,7205,0,0,1,1,2,7205,7205,0,0,1,1,0,7205,7205,0,0,1,1,0,7205,0,7205,0,7205,0,7205,0
1459,Mambo Italiano,3031801,4361898,2.873356,15,en,1,0,0,0,0,0,0,2003-06-06,2003,6,23,6,92,9,Intermediate,0,16,12,2,1,0,2,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,78447993,194647323,1,1,3,1,2,3031801,NULL,0,0,1,0,0,8577654,NULL,0,0,5,0,2,3031801,0,NULL,0,3031801,0,NULL,0
1460,Trolljegeren,4159678,3500000,6.097684,7,nb,0,0,0,0,0,0,0,2010-10-29,2010,10,44,6,103,10,Intermediate,0,13,36,1,2,3,8,0,0,3,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,4159678,NULL,0,0,1,0,2,4159678,NULL,0,0,1,0,0,4159678,NULL,0,0,1,0,2,4159678,0,NULL,0,4159678,0,NULL,0
